mediaName,relName,relationType
我在路上最爱你,北京麦特文化发展有限公司,制作
我在路上最爱你,北京麦特文化发展有限公司,发行
我在路上最爱你,北京航美影视文化有限公司,发行
我在路上最爱你,太拉制片公司,制作
我在路上最爱你,池珍熙,主演
我在路上最爱你,车秀妍,主演
我在路上最爱你,金丰起,导演
我在路上最爱你,黄圣依,主演
幸福中转栈,华夏电影发行有限责任公司,发行
幸福中转栈,周琦,导演
幸福中转栈,宋梓侨,主演
幸福中转栈,王千航,主演
幸福中转栈,赵寒雪,主演
幸福中转栈,王轩堃,导演
幸福中转栈,丁溪鹤,主演
幸福中转栈,刁成禹,主演
幸福中转栈,王乐乐,主演
幸福中转栈,段昊晨,主演
幸福中转栈,李沁瑜,主演
幸福中转栈,李铮,主演
秋语,北京华世金辉影视科技有限公司,制作
秋语,范思和,导演
秋语,杨劲松,主演
秋语,赵慧仙,主演
秋语,石天龙,主演
秋语,维多利亚,主演
天才眼镜狗,美国梦工厂影片公司,制作
天才眼镜狗,华夏电影发行有限责任公司,发行
天才眼镜狗,汤姆·麦克格雷斯,主演
天才眼镜狗,汤玛斯·蓝诺,主演
天才眼镜狗,梅尔·布鲁克斯,主演
天才眼镜狗,蕾克·贝尔,主演
天才眼镜狗,泰·布利尔,主演
天才眼镜狗,斯坦利·图齐,主演
天才眼镜狗,帕特里克·沃伯顿,主演
天才眼镜狗,沃尔特·道恩,主演
天才眼镜狗,罗伯特·本·加兰特,主演
天才眼镜狗,史蒂夫·瓦伦丁,主演
天才眼镜狗,阿丽森·詹尼,主演
天才眼镜狗,丹尼斯·海斯伯特,主演
天才眼镜狗,斯蒂芬·托布罗斯基,主演
天才眼镜狗,罗伯·明可夫,主演
天才眼镜狗,罗伯·明可夫,导演
天才眼镜狗,史蒂芬·科拜尔,主演
天才眼镜狗,杰斯·哈梅尔,主演
天才眼镜狗,麦克斯·查尔斯,主演
天才眼镜狗,阿芮尔·温特,主演
天才眼镜狗,莱斯利·曼恩,主演
盟军夺宝队,华夏电影发行有限责任公司,发行
盟军夺宝队,凯特·布兰切特,主演
盟军夺宝队,尤斯图斯·冯·多赫..,主演
盟军夺宝队,乔治·克鲁尼,主演
盟军夺宝队,乔治·克鲁尼,导演
盟军夺宝队,亚历山大·迪斯普拉特,主演
盟军夺宝队,比尔·默瑞,主演
盟军夺宝队,马克·巴德汉姆,主演
盟军夺宝队,马特·达蒙,主演
盟军夺宝队,休·博内威利,主演
盟军夺宝队,约翰·古德曼,主演
盟军夺宝队,詹姆斯·迈克尔·兰金,主演
盟军夺宝队,奥黛丽·玛内,主演
盟军夺宝队,乔尔·巴斯曼,主演
盟军夺宝队,迈克尔·布兰德纳,主演
盟军夺宝队,扎哈瑞·巴哈沃,主演
盟军夺宝队,迪米特里·莱奥尼达斯,主演
盟军夺宝队,奥雷利亚·波伊莱尔,主演
盟军夺宝队,塞尔奇·哈赛纳维奇,主演
盟军夺宝队,鲍勃·巴拉班,主演
盟军夺宝队,李·阿斯奎斯-科,主演
盟军夺宝队,让·杜雅尔丹,主演
盟军夺宝队,格兰特·赫斯洛夫,主演
整容日记,香港寰亚电影有限公司,制作
整容日记,安乐影片有限公司,制作
整容日记,华谊兄弟传媒股份有限公司,发行
整容日记,中影寰亚音像制品有限公司,制作
整容日记,白百何,主演
整容日记,张瑶,主演
整容日记,张大礼,主演
整容日记,我们制作有限公司,制作
整容日记,云南电影制片厂,制作
整容日记,我们亚博思电影发行（北京）有限公司,发行
整容日记,江苏华红影视投资有限公司,制作
整容日记,北京联瑞影业有限公司,制作
整容日记,北京联瑞影业有限公司,发行
整容日记,北京盛世鼎典文化传媒有限公司,制作
整容日记,东阳横店九天云影视文化工作室,制作
整容日记,郑中基,主演
整容日记,林爱华,导演
整容日记,郭京飞,主演
笔仙惊魂3,华夏电影发行有限责任公司,发行
笔仙惊魂3,关尔,导演
笔仙惊魂3,余心恬,主演
笔仙惊魂3,北京泽西年代影业有限公司,制作
笔仙惊魂3,吴云飞,主演
笔仙惊魂3,付曼,主演
笔仙惊魂3,北京星河联盟影视传媒有限公司,发行
笔仙惊魂3,深圳泽西年代影业有限公司,制作
笔仙惊魂3,深圳泽西年代影业有限公司,发行
笔仙惊魂3,郑惠馨,主演
笔仙惊魂3,郎鹏,主演
笔仙惊魂3,郭艳,主演
笔仙惊魂3,郭鑫,主演
三小强,深圳市环球数码影视文化有限公司,发行
三小强,广东环球数码动画制作有限公司,制作
三小强,环球数码媒体科技研究（深圳）有限公司,制作
三小强,刘沛,主演
三小强,柯德涛,主演
三小强,韩波,主演
三小强,傅燕,导演
美国队长2：冬日战士,华夏电影发行有限责任公司,发行
美国队长2：冬日战士,美国漫威影业公司,制作
美国队长2：冬日战士,索尼图形图像运作公司,制作
美国队长2：冬日战士,克里斯·埃文斯,主演
美国队长2：冬日战士,斯嘉丽·约翰逊,主演
美国队长2：冬日战士,多米尼克·库珀,主演
美国队长2：冬日战士,罗伯特·雷德福,主演
美国队长2：冬日战士,寇碧·史莫德斯,主演
美国队长2：冬日战士,托比·琼斯,主演
美国队长2：冬日战士,斯坦·李,主演
美国队长2：冬日战士,塞缪尔·杰克逊,主演
美国队长2：冬日战士,保罗j·波特,主演
美国队长2：冬日战士,塞巴斯蒂安·斯坦,主演
美国队长2：冬日战士,珍妮·艾加特,主演
美国队长2：冬日战士,艾米丽·万凯普,主演
美国队长2：冬日战士,盖瑞·山德林,主演
美国队长2：冬日战士,海莉·阿特维尔,主演
美国队长2：冬日战士,安东尼·麦凯,主演
美国队长2：冬日战士,阿兰·戴尔,主演
美国队长2：冬日战士,黄经汉,主演
美国队长2：冬日战士,弗兰克·格里罗,主演
美国队长2：冬日战士,布伦特·麦基,主演
美国队长2：冬日战士,卡兰·穆尔韦,主演
守望女,中国新闻社湖北分社,制作
守望女,胡杨林,主演
守望女,庄庆宁,主演
守望女,王菁,主演
守望女,萧龙,导演
顾家姆妈,苏州市滑稽剧团,制作
顾家姆妈,中国文学艺术界联合会,制作
顾家姆妈,中国戏剧家协会,制作
百变爱人,香港银都机构有限公司,制作
百变爱人,薛家燕,主演
百变爱人,方力申,主演
百变爱人,江苏幸福蓝海院线有限责任公司,发行
百变爱人,广州美亚华天下电影发行有限公司,发行
百变爱人,四川省太平洋电影院线有限公司,发行
百变爱人,珠江影业传媒股份有限公司,制作
百变爱人,珠江影业传媒股份有限公司,发行
百变爱人,重庆保利万和院线,发行
百变爱人,浙江时代电影大世界有限公司,发行
百变爱人,盛合经纬文化传媒（香港）有限公司,制作
百变爱人,喜洋洋电影工作坊有限公司,制作
百变爱人,叶念琛,导演
百变爱人,许冠文,主演
百变爱人,元秋,主演
百变爱人,王敏德,主演
百变爱人,岑丽香,主演
百变爱人,王李丹妮,主演
百变爱人,鲁芬,主演
百变爱人,庄思敏,主演
百变爱人,王菀之,主演
百变爱人,郭伟亮,主演
百变爱人,王祖蓝,主演
特工艾米拉,北京剧角映画文化传媒有限公司,发行
特工艾米拉,北京星光大道影视制作有限公司,制作
特工艾米拉,北京星光大道影视制作有限公司,发行
特工艾米拉,秦沛,主演
特工艾米拉,梁家仁,主演
特工艾米拉,李健仁,主演
特工艾米拉,连凯,主演
特工艾米拉,邹兆龙,主演
特工艾米拉,许绍洋,主演
特工艾米拉,韩素媛,主演
特工艾米拉,胡梦媛,主演
特工艾米拉,安胜浩,主演
特工艾米拉,小徐,导演
特工艾米拉,曹扬,主演
硬汉奶爸,华夏电影发行有限责任公司,发行
硬汉奶爸,刘芸,主演
硬汉奶爸,北京航美影视文化有限公司,发行
硬汉奶爸,深圳市城市文化发展有限公司,制作
硬汉奶爸,南京向天歌传媒有限公司,制作
硬汉奶爸,李奥,导演
硬汉奶爸,狄威,主演
硬汉奶爸,刘承俊,主演
硬汉奶爸,王一鸣,主演
硬汉奶爸,蓝燕,主演
再爱一次好不好,贺刚,主演
再爱一次好不好,刘冬,主演
再爱一次好不好,共青团中央网络影视中心,制作
再爱一次好不好,中舜影业有限公司,制作
再爱一次好不好,北京果然精彩文化传媒有限公司,制作
再爱一次好不好,赵露,主演
再爱一次好不好,刘韦伯,主演
再爱一次好不好,张长征,导演
谁偷了我的菜,北京剧角映画文化传媒有限公司,发行
谁偷了我的菜,桑伟淋,主演
谁偷了我的菜,北京国映盛世文化传媒有限公司,制作
谁偷了我的菜,北京传家宝影视传媒有限公司,制作
谁偷了我的菜,四川绵阳浩领投资有限公司,制作
谁偷了我的菜,四川剑南春集团,制作
谁偷了我的菜,何雨檬,主演
谁偷了我的菜,孙祖杨,主演
谁偷了我的菜,潘钇安,主演
谁偷了我的菜,赵治平,导演
血彩,张恒,主演
血彩,刘庭羽,主演
血彩,成都明羽文化传播有限公司,制作
血彩,张继龙,导演
血彩,山西电影制片厂(有限公司),制作
血彩,吕平滢,主演
血彩,李威,主演
血彩,王芳,主演
里约大冒险2,蓝天工作室,制作
里约大冒险2,20th Century Fox Animation ,制作
里约大冒险2,乔治·洛佩兹,主演
里约大冒险2,皮尔斯·加格农,主演
里约大冒险2,安妮·海瑟薇,主演
里约大冒险2,克里斯汀·肯诺恩斯,主演
里约大冒险2,约翰·雷吉扎莫,主演
里约大冒险2,杰西·艾森伯格,主演
里约大冒险2,娜塔莉·莫拉莱斯,主演
里约大冒险2,加奈儿·梦奈,主演
里约大冒险2,威尔·亚当斯,主演
里约大冒险2,布鲁诺·玛斯,主演
里约大冒险2,杰米·福克斯,主演
里约大冒险2,安迪·加西亚,主演
里约大冒险2,卡洛斯·沙尔丹哈,主演
里约大冒险2,卡洛斯·沙尔丹哈,导演
里约大冒险2,丽塔·莫雷诺,主演
里约大冒险2,罗德里格·桑托罗,主演
里约大冒险2,杰梅奈·克莱门特,主演
里约大冒险2,阿曼德拉·斯坦伯格,主演
里约大冒险2,崔西·摩根,主演
里约大冒险2,莱斯利·曼恩,主演
里约大冒险2,杰克·t·奥斯汀,主演
大力神3D,华夏电影发行有限责任公司,发行
大力神3D,千年影业,制作
大力神3D,凯南·鲁兹,主演
大力神3D,盖娅·威斯,主演
大力神3D,连姆·麦肯泰尔,主演
大力神3D,玛丽亚·盖尔,主演
大力神3D,卢克·纽贝里,主演
大力神3D,罗姗妮·麦琪,主演
大力神3D,斯科特·阿金斯,主演
大力神3D,拉德·舍博德兹加,主演
大力神3D,肯尼斯·克兰哈姆,主演
大力神3D,雷尼·哈林,导演
大力神3D,乔纳森·斯卡奇,主演
西藏天空,上海电影股份有限公司影视发行分公司,发行
西藏天空,上海电影制片厂,制作
西藏天空,上海电影（集团）有限公司,制作
西藏天空,国家新闻出版广电总局电影卫星频道节目制作中心,制作
西藏天空,华夏电影发行有限责任公司,制作
西藏天空,华夏电影发行有限责任公司,发行
西藏天空,杨雪,主演
西藏天空,傅东育,导演
西藏天空,阿旺仁青,主演
西藏天空,索朗卓嘎,主演
西藏天空,拉旺罗布,主演
追爱大布局,香港寰亚电影有限公司,制作
追爱大布局,中环国际娱乐股份有限公司,制作
追爱大布局,第九单位制作有限公司,制作
追爱大布局,陈柏霖,主演
追爱大布局,瞿友宁,主演
追爱大布局,郭书瑶,主演
追爱大布局,张少怀,主演
追爱大布局,赖俊羽,导演
追爱大布局,张本渝,主演
追爱大布局,安唯绫,主演
追爱大布局,郑佳甄,主演
追爱大布局,聂云,主演
追爱大布局,王静莹,主演
追爱大布局,陈意涵,主演
追爱大布局,卢广仲,主演
追爱大布局,姜康哲,主演
追爱大布局,潘慧如,主演
魔警,香港银都机构有限公司,制作
魔警,英皇电影有限公司,制作
魔警,张家辉,主演
魔警,廖启智,主演
魔警,林超贤,导演
魔警,欧锦棠,主演
魔警,林嘉华,主演
魔警,吴彦祖,主演
魔警,安志杰,主演
魔警,李国麟,主演
魔警,思漩,主演
最佳嫌疑人,刘桦,主演
最佳嫌疑人,王迅,主演
最佳嫌疑人,岳小军,主演
最佳嫌疑人,张承,导演
最佳嫌疑人,由立平,主演
最佳嫌疑人,山海童蒙文化传媒有限公司,发行
最佳嫌疑人,凤凰传奇影业有限公司,发行
最佳嫌疑人,象山枫海传媒科技有限公司,发行
最佳嫌疑人,重庆蓝海世纪影业有限公司,发行
最佳嫌疑人,广州星伯乐文化传播有限公司,发行
最佳嫌疑人,爱微笑文化传媒（北京）有限公司,发行
最佳嫌疑人,北京南海影业公司,制作
最佳嫌疑人,重庆中闻凯帝影视传媒有限公司,制作
最佳嫌疑人,重庆费洛蒙影视文化传播有限公司,制作
最佳嫌疑人,北京艺鸿天成文化传媒有限公司,制作
最佳嫌疑人,林俊贤,主演
最佳嫌疑人,苏有朋,主演
最佳嫌疑人,陈乔恩,主演
最佳嫌疑人,柯俊雄,主演
最佳嫌疑人,李元鹏,主演
最佳嫌疑人,矢野浩二,主演
最佳嫌疑人,洪晓熙,主演
201413爱你一世一生,北京剧角映画文化传媒有限公司,发行
201413爱你一世一生,李小萌,主演
201413爱你一世一生,何振华,导演
201413爱你一世一生,西安索宝影视文化传媒有限公司,制作
201413爱你一世一生,陕西中博投资集团,制作
201413爱你一世一生,陕西大中博文化传媒有限公司,制作
201413爱你一世一生,荷亭听雨（北京）文化发展有限公司,制作
201413爱你一世一生,北京华映世纪民族电影电视剧制作中心,制作
201413爱你一世一生,三亚嘉溢影视传媒有限公司,制作
201413爱你一世一生,邹东孝,主演
201413爱你一世一生,盖玺,主演
201413爱你一世一生,陈奕静,主演
201413爱你一世一生,黄一飞,主演
201413爱你一世一生,麦咏麟,导演
201413爱你一世一生,朱咪咪,主演
201413爱你一世一生,刘碧荷,主演
201413爱你一世一生,唐文湘,导演
201413爱你一世一生,尹田,主演
国宝疑云,颜丙燕,主演
国宝疑云,田亮,主演
国宝疑云,周显欣,主演
国宝疑云,车径行,导演
国宝疑云,湖南飞尔蒙影业传媒有限公司,发行
国宝疑云,中视傲然（北京）国际文化传媒有限公司,制作
国宝疑云,中视傲然（北京）国际文化传媒有限公司,发行
